"";"userID";"artistID";"weight";"TF"
"31959";1549;3400;93;FALSE
"31960";425;306;52;TRUE
"31961";383;88;3512;TRUE
"31962";1182;6759;625;TRUE
"31963";1246;526;192;TRUE
"31964";1194;1116;693;TRUE
"31965";55;425;757;TRUE
"31966";210;1001;1333;TRUE
"31967";352;302;295;TRUE
"31968";889;10846;419;TRUE
"31969";208;4287;36;TRUE
"31970";1259;472;486;TRUE
"31971";1248;333;223;TRUE
"31972";938;295;712;TRUE
"31973";1215;12227;228;TRUE
"31974";1535;344;1031;TRUE
"31975";1909;455;577;TRUE
"31976";794;1384;20;TRUE
"31977";1997;526;139;TRUE
"31978";946;5958;141;TRUE
"31979";607;8538;53;TRUE
"31980";521;4821;2180;TRUE
"31981";1056;802;637;TRUE
"31982";670;2132;659;TRUE
"31983";1748;518;794;FALSE
"31984";418;1947;1396;TRUE
"31985";1086;6299;549;TRUE
"31986";1379;3327;478;TRUE
"31987";216;4384;123;TRUE
"31988";1081;228;70;FALSE
"31989";2079;498;188;TRUE
"31990";541;227;1474;TRUE
"31991";26;929;682;TRUE
"31992";1586;854;144;TRUE
"31993";449;706;124;TRUE
"31994";659;257;613;TRUE
"31995";998;11688;1458;TRUE
"31996";264;877;660;TRUE
"31997";1915;6209;16;TRUE
"31998";449;163;581;TRUE
"31999";310;55;394;TRUE
"32000";1445;299;546;TRUE
"32001";90;2456;118;TRUE
"32002";355;6006;301;TRUE
"32003";1165;3302;204;TRUE
"32004";1279;903;49;TRUE
"32005";794;1048;289;TRUE
"32006";34;1166;189;TRUE
"32007";293;690;48;TRUE
"32008";1646;12990;383;TRUE
"32009";651;8900;107;TRUE
"32010";206;207;468;TRUE
"32011";73;1073;557;TRUE
"32012";2071;18557;94;TRUE
"32013";2035;12599;141;FALSE
"32014";1453;333;2205;TRUE
"32015";1834;1597;11;FALSE
"32016";722;89;522;TRUE
"32017";189;1854;298;TRUE
"32018";862;430;564;FALSE
"32019";1026;378;269;FALSE
"32020";1717;300;1681;FALSE
"32021";1245;1105;1123;TRUE
"32022";2070;808;76;FALSE
"32023";11;481;293;TRUE
"32024";1021;436;306;TRUE
"32025";1669;1104;111;TRUE
"32026";472;352;79;TRUE
"32027";1292;307;8;TRUE
"32028";472;199;539;TRUE
"32029";220;2425;56;FALSE
"32030";99;1983;69;TRUE
"32031";1934;17485;29;FALSE
"32032";1565;1400;314;TRUE
"32033";1258;2488;61;TRUE
"32034";509;7605;8;TRUE
"32035";240;4685;503;TRUE
"32036";479;292;13091;TRUE
"32037";478;7330;746;TRUE
"32038";1520;227;534;TRUE
"32039";130;298;218;TRUE
"32040";898;67;15307;TRUE
"32041";939;953;392;TRUE
"32042";560;432;214;TRUE
"32043";1157;1179;340;TRUE
"32044";1029;11848;245;FALSE
"32045";2032;2083;2724;TRUE
"32046";538;461;856;TRUE
"32047";1131;790;225;TRUE
"32048";672;1185;154;TRUE
"32049";827;7047;93;TRUE
"32050";223;1375;1086;TRUE
"32051";725;9554;128;FALSE
"32052";20;743;483;TRUE
"32053";350;1453;1134;FALSE
"32054";103;959;24;TRUE
"32055";1607;300;332;FALSE
"32056";220;429;59;TRUE
"32057";1114;233;657;TRUE
"32058";1387;1151;191;TRUE
"32059";343;4680;61;TRUE
"32060";1789;16685;821;TRUE
"32061";889;1504;173;TRUE
"32062";1172;67;250;TRUE
"32063";1423;1042;1563;TRUE
"32064";338;757;183;TRUE
"32065";1822;4129;20;TRUE
"32066";1827;16909;600;TRUE
"32067";1083;1375;264;TRUE
"32068";195;4064;51;TRUE
"32069";1685;67;72;TRUE
"32070";1827;1277;564;TRUE
"32071";500;7495;10;TRUE
"32072";1766;285;80;TRUE
"32073";1718;8594;187;TRUE
"32074";44;190;312;TRUE
"32075";69;1965;228;TRUE
"32076";587;724;379;TRUE
"32077";1586;10774;22;TRUE
"32078";1279;13540;106;TRUE
"32079";1964;11463;145;FALSE
"32080";1191;2792;74;TRUE
"32081";1496;157;122;TRUE
"32082";1333;2277;222;TRUE
"32083";1819;3318;65;TRUE
"32084";1205;13098;2;TRUE
"32085";1902;2102;3829;TRUE
"32086";1200;203;221;TRUE
"32087";2037;296;122;TRUE
"32088";716;1195;1701;TRUE
"32089";301;89;608;TRUE
"32090";102;2633;474;TRUE
"32091";1543;15250;602;TRUE
"32092";137;1098;5708;TRUE
"32093";1309;154;502;TRUE
"32094";1856;289;1026;TRUE
"32095";1304;528;301;TRUE
"32096";1107;537;2182;TRUE
"32097";1272;1047;11706;TRUE
"32098";21;300;252;FALSE
"32099";1050;3691;774;TRUE
"32100";1150;718;1159;FALSE
"32101";215;4362;21;TRUE
"32102";890;2343;32;TRUE
"32103";2;65;3579;TRUE
"32104";737;1412;218;TRUE
"32105";1729;15172;77;TRUE
"32106";1069;1009;138;TRUE
"32107";89;228;818;FALSE
"32108";1582;13515;137;TRUE
"32109";800;2344;770;TRUE
"32110";967;11458;264;TRUE
"32111";1382;1948;744;TRUE
"32112";329;295;1103;TRUE
"32113";1497;992;191;TRUE
"32114";925;5247;4855;TRUE
"32115";900;10926;797;TRUE
"32116";2051;1888;1;TRUE
"32117";1573;615;111;TRUE
"32118";1685;234;42;TRUE
"32119";1791;289;731;TRUE
"32120";684;331;317;TRUE
"32121";1450;6132;788;TRUE
"32122";1434;288;699;TRUE
"32123";1760;173;609;TRUE
"32124";1638;1423;60;TRUE
"32125";330;344;116;TRUE
"32126";181;758;428;FALSE
"32127";1388;420;33;TRUE
"32128";306;1061;71;TRUE
"32129";504;3057;283;TRUE
"32130";295;3444;353;TRUE
"32131";617;257;770;TRUE
"32132";1988;3905;58;TRUE
"32133";1810;5790;1;FALSE
"32134";117;1892;477;TRUE
"32135";1258;612;72;TRUE
"32136";1585;99;1481;TRUE
"32137";97;2581;817;FALSE
"32138";227;349;427;TRUE
"32139";1503;3317;148;TRUE
"32140";431;2346;1141;TRUE
"32141";1072;307;417;TRUE
"32142";1780;2094;543;TRUE
"32143";289;355;201;FALSE
"32144";275;3617;30;TRUE
"32145";1625;5617;12;TRUE
"32146";1629;2745;1349;FALSE
"32147";335;704;1207;TRUE
"32148";1846;1414;746;TRUE
"32149";1273;13603;133;TRUE
"32150";202;1931;258;TRUE
"32151";1148;2936;67;TRUE
"32152";1425;539;1245;TRUE
"32153";15;203;352;TRUE
"32154";555;6429;184;TRUE
"32155";362;1246;517;TRUE
"32156";207;4261;140;TRUE
"32157";706;965;58;TRUE
"32158";1063;12080;53;TRUE
"32159";1898;333;3110;TRUE
"32160";413;329;139;FALSE
"32161";456;7085;97;TRUE
"32162";1578;67;191;TRUE
"32163";330;300;2627;FALSE
"32164";1381;11819;128;TRUE
"32165";8;365;177;TRUE
"32166";1534;689;522;FALSE
"32167";415;689;189;FALSE
"32168";1892;16840;130;TRUE
"32169";1191;56;95;TRUE
"32170";401;3744;325;TRUE
"32171";1215;2444;451;TRUE
"32172";1140;1242;299;FALSE
"32173";1620;8136;236;TRUE
"32174";899;4264;253;TRUE
"32175";702;295;1326;TRUE
"32176";102;602;549;TRUE
"32177";895;707;1345;TRUE
"32178";443;57;215;TRUE
"32179";1926;862;449;TRUE
"32180";328;229;221;TRUE
"32181";592;190;23085;TRUE
"32182";1083;898;501;TRUE
"32183";606;5237;444;TRUE
"32184";1553;11050;222;TRUE
"32185";752;9799;376;FALSE
"32186";85;2374;103;TRUE
"32187";2086;11819;133;TRUE
"32188";550;3719;747;FALSE
"32189";305;344;130;TRUE
"32190";2005;18167;585;FALSE
"32191";1371;14156;922;TRUE
"32192";1342;13982;5732;TRUE
"32193";1879;1622;239;TRUE
"32194";700;4562;660;TRUE
"32195";1329;7119;402;TRUE
"32196";994;11629;575;TRUE
"32197";1015;2440;201;TRUE
"32198";1234;13361;247;TRUE
"32199";1196;2794;1055;FALSE
"32200";969;67;160;TRUE
"32201";1475;701;97;FALSE
"32202";1522;1954;198;TRUE
"32203";551;7943;23;TRUE
"32204";1080;790;51;TRUE
"32205";1507;4344;13;TRUE
"32206";571;167;2014;TRUE
"32207";909;405;162;TRUE
"32208";1628;686;427;TRUE
"32209";1703;89;86;TRUE
"32210";347;486;65;FALSE
"32211";17;344;1804;TRUE
"32212";526;816;661;TRUE
"32213";1161;1933;638;TRUE
"32214";865;9822;74;TRUE
"32215";2017;1394;439;TRUE
"32216";1099;690;43;TRUE
"32217";1062;56;34;TRUE
"32218";517;7695;139;TRUE
"32219";1082;679;302;TRUE
"32220";705;1459;530;TRUE
"32221";2077;855;185;TRUE
"32222";590;288;225;TRUE
"32223";1983;7530;157;TRUE
"32224";1006;1756;380;TRUE
"32225";458;544;597;TRUE
"32226";743;367;11447;FALSE
"32227";2014;2531;152;FALSE
"32228";258;320;2;TRUE
"32229";1628;1458;749;TRUE
"32230";346;1520;385;TRUE
"32231";754;7352;298;TRUE
"32232";332;279;155;TRUE
"32233";555;251;111;TRUE
"32234";281;5169;10;TRUE
"32235";461;7141;21;TRUE
"32236";558;251;2;TRUE
"32237";1897;306;169;TRUE
"32238";504;1803;203;TRUE
"32239";669;3404;148;TRUE
"32240";859;66;176;TRUE
"32241";349;1550;366;FALSE
"32242";207;430;168;FALSE
"32243";660;9031;83;TRUE
"32244";1165;1513;2266;TRUE
"32245";927;923;403;TRUE
"32246";1212;10849;726;TRUE
"32247";1768;790;126;TRUE
"32248";709;9465;102;FALSE
"32249";1976;6960;350;TRUE
"32250";477;466;406;FALSE
"32251";1026;978;423;TRUE
"32252";414;679;199;TRUE
"32253";1349;1090;34;TRUE
"32254";1733;978;166;TRUE
"32255";981;324;202;TRUE
"32256";51;1358;1346;TRUE
"32257";1381;3691;113;TRUE
"32258";1839;1412;190;TRUE
"32259";38;1243;24;TRUE
"32260";1056;686;1869;TRUE
"32261";290;2788;5;TRUE
"32262";195;1412;10;TRUE
"32263";611;8581;21;FALSE
"32264";1786;317;110;TRUE
"32265";1899;306;89;TRUE
"32266";1816;9829;164;TRUE
"32267";89;525;537;TRUE
"32268";322;527;2319;TRUE
"32269";1695;439;363;TRUE
"32270";891;1701;142;TRUE
"32271";1895;317;382;TRUE
"32272";346;300;866;FALSE
"32273";499;1358;3;TRUE
"32274";1474;14744;209;TRUE
"32275";170;1812;849;TRUE
"32276";1593;314;11048;FALSE
"32277";447;7011;2139;TRUE
"32278";847;1449;99;TRUE
"32279";329;697;966;TRUE
"32280";1113;12396;108;TRUE
"32281";135;3188;679;FALSE
"32282";438;1303;6;TRUE
"32283";364;433;1128;TRUE
"32284";51;917;1409;TRUE
"32285";243;2521;521;TRUE
"32286";2056;18452;14;TRUE
"32287";1780;523;490;TRUE
"32288";1560;2080;366;TRUE
"32289";847;10599;100;FALSE
"32290";981;7723;141;FALSE
"32291";1513;1513;707;TRUE
"32292";968;432;404;TRUE
"32293";692;8546;545;FALSE
"32294";1778;2614;406;TRUE
"32295";1801;16754;33;TRUE
"32296";1010;1885;6;TRUE
"32297";358;1106;99;FALSE
"32298";1636;498;31;TRUE
"32299";176;965;357;TRUE
"32300";419;314;8;FALSE
"32301";1209;61;35;TRUE
"32302";1490;2961;2218;TRUE
"32303";146;292;221;TRUE
"32304";438;6877;6;TRUE
"32305";1051;1045;1418;FALSE
"32306";659;2094;745;TRUE
"32307";531;458;190;TRUE
"32308";1272;701;265;FALSE
"32309";598;8411;621;TRUE
"32310";1560;15323;12;TRUE
"32311";683;2559;887;TRUE
"32312";1214;370;127;FALSE
"32313";1398;14328;362;TRUE
"32314";533;3063;137;TRUE
"32315";1060;418;411;TRUE
"32316";1055;1470;50;TRUE
"32317";1856;17147;172;TRUE
"32318";96;295;26;TRUE
"32319";1897;278;572;TRUE
"32320";949;2203;1623;TRUE
"32321";1061;12054;356;TRUE
"32322";1519;190;521;TRUE
"32323";1298;701;63;FALSE
"32324";1782;680;107;TRUE
"32325";1488;6506;6;TRUE
"32326";1632;15737;205;TRUE
"32327";1720;11850;930;TRUE
"32328";1792;863;643;FALSE
"32329";1020;45;257;TRUE
"32330";179;475;458;FALSE
"32331";1480;2433;300;TRUE
"32332";807;1206;126;TRUE
"32333";1395;1627;205;TRUE
"32334";912;10993;6406;TRUE
"32335";1638;1708;80;TRUE
"32336";88;196;15;TRUE
"32337";443;4548;462;TRUE
"32338";302;5468;184;TRUE
"32339";1664;1041;220;TRUE
"32340";1860;922;305;TRUE
"32341";1498;867;1379;TRUE
"32342";393;2341;49;FALSE
"32343";1911;4452;1074;FALSE
"32344";1781;9321;105;TRUE
"32345";2017;18257;103;TRUE
"32346";531;292;1067;TRUE
"32347";1981;10548;139;TRUE
"32348";149;972;1110;TRUE
"32349";1173;2136;1431;TRUE
"32350";482;306;57;TRUE
"32351";1576;2183;334;TRUE
"32352";1584;4255;61;TRUE
"32353";453;59;365;FALSE
"32354";846;2637;661;TRUE
"32355";247;1864;136;TRUE
"32356";889;2542;163;TRUE
"32357";964;344;68;TRUE
"32358";92;2499;35;TRUE
"32359";299;331;521;TRUE
"32360";357;55;2188;TRUE
"32361";471;4543;109;TRUE
"32362";1098;3430;31;TRUE
"32363";1442;5631;380;TRUE
"32364";1469;707;30;TRUE
"32365";1947;88;228;TRUE
"32366";1963;323;2987;TRUE
"32367";753;3477;255;TRUE
"32368";1494;157;29;TRUE
"32369";427;1195;541;TRUE
"32370";1836;1389;4;FALSE
"32371";913;234;469;TRUE
"32372";1838;316;816;TRUE
"32373";955;11344;372;TRUE
"32374";941;209;176;FALSE
"32375";40;1326;205;TRUE
"32376";707;8563;17;TRUE
"32377";1465;1186;584;TRUE
"32378";303;709;235;TRUE
"32379";455;3109;2458;TRUE
"32380";1303;154;866;TRUE
"32381";1494;424;11;TRUE
"32382";885;157;196;TRUE
"32383";971;306;124;TRUE
"32384";202;918;1112;TRUE
"32385";1217;3057;298;TRUE
"32386";673;9186;1042;TRUE
"32387";363;4189;539;FALSE
"32388";1538;198;24;FALSE
"32389";1348;681;74;TRUE
"32390";1969;617;346;TRUE
"32391";1798;5475;32;TRUE
"32392";1828;320;593;TRUE
"32393";1040;2373;292;TRUE
"32394";486;2182;702;TRUE
"32395";279;2426;2216;TRUE
"32396";650;5044;168;TRUE
"32397";130;344;101;TRUE
"32398";1493;14909;281;TRUE
"32399";1930;17671;499;TRUE
"32400";1824;1412;423;TRUE
"32401";1210;4313;10034;FALSE
"32402";805;10200;68;TRUE
"32403";1437;8364;17;TRUE
"32404";1833;311;118;TRUE
"32405";1824;1415;64;FALSE
"32406";1288;13688;461;TRUE
"32407";339;1934;538;FALSE
"32408";1689;611;336;FALSE
"32409";2034;416;1104;TRUE
"32410";1718;2458;320;FALSE
"32411";75;2080;407;TRUE
"32412";548;12;57;TRUE
"32413";1237;298;300;TRUE
"32414";1745;5547;207;TRUE
"32415";435;6847;1014;FALSE
"32416";1530;3444;601;TRUE
"32417";369;6228;191;FALSE
"32418";1937;17741;547;TRUE
"32419";831;77;1481;TRUE
"32420";1453;299;406;TRUE
"32421";839;811;786;FALSE
"32422";860;1229;475;TRUE
"32423";100;2580;113;TRUE
"32424";1946;4147;1371;FALSE
"32425";1057;790;146;TRUE
"32426";1871;2454;31;TRUE
"32427";959;644;114;TRUE
"32428";1416;8840;351;TRUE
"32429";1892;8830;171;TRUE
"32430";289;328;224;TRUE
"32431";1170;3206;154;TRUE
"32432";347;1145;91;TRUE
"32433";278;55;388;TRUE
"32434";1615;220;775;TRUE
"32435";438;1270;17;FALSE
"32436";404;4156;191;TRUE
"32437";407;6581;23;TRUE
"32438";1025;154;111;TRUE
"32439";489;203;479;TRUE
"32440";927;1672;505;TRUE
"32441";1490;14894;803;TRUE
"32442";1780;67;368;TRUE
"32443";1355;14065;253;TRUE
"32444";913;709;389;TRUE
"32445";2094;691;1519;TRUE
"32446";744;1339;184;TRUE
"32447";1888;2591;149;FALSE
"32448";312;5080;521;TRUE
"32449";891;1870;168;FALSE
"32450";356;1541;1954;TRUE
"32451";1999;2428;642;TRUE
"32452";296;5390;4;TRUE
"32453";854;4948;126;FALSE
"32454";204;4185;922;TRUE
"32455";1371;14176;181;TRUE
"32456";660;9028;88;TRUE
"32457";235;4610;159;TRUE
"32458";519;490;220;TRUE
"32459";215;1426;9;TRUE
"32460";933;962;340;TRUE
"32461";1279;6756;68;TRUE
"32462";1777;16614;521;TRUE
"32463";1065;2646;6;TRUE
"32464";1930;17676;408;TRUE
"32465";304;3501;35;TRUE
"32466";1081;1511;14;TRUE
"32467";1958;3201;71;TRUE
"32468";466;5459;1190;TRUE
"32469";1828;325;361;TRUE
"32470";1497;14963;248;TRUE
"32471";1009;966;69;TRUE
"32472";1788;318;542;TRUE
"32473";1688;16051;164;TRUE
"32474";574;540;231;TRUE
"32475";1824;154;559;TRUE
"32476";105;2684;97;TRUE
"32477";1959;2801;187;FALSE
"32478";1567;15350;1977;TRUE
"32479";828;1412;128;TRUE
"32480";208;12;42;TRUE
"32481";1966;220;482;TRUE
"32482";2048;18407;12;TRUE
"32483";1065;499;7;FALSE
"32484";1566;432;373;TRUE
"32485";1102;289;170;TRUE
"32486";632;298;1408;TRUE
"32487";1080;1438;23;FALSE
"32488";747;4169;515;TRUE
"32489";290;99;4;TRUE
"32490";941;2083;1780;TRUE
"32491";627;8695;311;TRUE
"32492";111;441;406;TRUE
"32493";1174;707;1394;TRUE
"32494";1777;13192;227;TRUE
"32495";324;3417;1698;TRUE
"32496";852;352;237;TRUE
"32497";95;461;208;TRUE
"32498";1369;4767;47;TRUE
"32499";738;868;348;TRUE
"32500";314;355;499;FALSE
"32501";1236;953;1988;TRUE
"32502";999;1132;215;TRUE
"32503";1070;2176;170;TRUE
"32504";694;3281;153;TRUE
"32505";205;4228;1901;TRUE
"32506";470;310;876;TRUE
"32507";187;1886;962;TRUE
"32508";1553;15293;461;TRUE
"32509";1040;720;667;TRUE
"32510";679;299;255;TRUE
"32511";861;292;1469;TRUE
"32512";1469;1044;23;TRUE
"32513";746;1195;578;TRUE
"32514";425;802;190;TRUE
"32515";1801;16745;55;TRUE
"32516";1221;13247;25;FALSE
"32517";2023;686;140;TRUE
"32518";206;302;225;TRUE
"32519";146;484;269;TRUE
"32520";1068;4821;183;TRUE
"32521";211;51;128;TRUE
"32522";1477;14782;10;TRUE
"32523";1089;986;118;TRUE
"32524";1429;89;1783;TRUE
"32525";752;3029;1109;TRUE
"32526";1158;1914;265;TRUE
"32527";1946;1098;424;TRUE
"32528";926;11096;247;TRUE
"32529";847;3404;61;TRUE
"32530";697;747;1367;TRUE
"32531";1993;18090;9;TRUE
"32532";582;1568;3664;TRUE
"32533";1091;426;561;TRUE
"32534";516;7464;271;TRUE
"32535";1633;289;590;TRUE
"32536";1377;289;726;TRUE
"32537";1959;8360;239;TRUE
"32538";185;3918;28;TRUE
"32539";1600;701;537;FALSE
"32540";1798;154;90;TRUE
"32541";1790;424;157;TRUE
"32542";1305;332;167;TRUE
"32543";1592;383;489;TRUE
"32544";846;10592;723;FALSE
"32545";1639;198;759;FALSE
"32546";862;2022;653;TRUE
"32547";1746;228;701;FALSE
"32548";314;2545;242;TRUE
"32549";1434;1037;355;TRUE
"32550";424;233;179;TRUE
"32551";1445;288;932;TRUE
"32552";537;2098;21;TRUE
"32553";919;1090;199;TRUE
"32554";6;277;14;TRUE
"32555";1094;182;2534;TRUE
"32556";1092;295;914;TRUE
"32557";2003;1292;93;TRUE
"32558";1961;786;1350;TRUE
"32559";467;7196;867;TRUE
"32560";849;881;212;TRUE
"32561";1766;333;294;TRUE
"32562";1202;429;408;TRUE
"32563";407;6053;15;TRUE
"32564";1063;930;47;FALSE
"32565";228;4540;9;TRUE
"32566";2077;229;128;TRUE
"32567";616;846;309;TRUE
"32568";1179;1776;377;TRUE
"32569";1374;525;141;TRUE
"32570";1479;1406;184;TRUE
"32571";191;1090;20;TRUE
"32572";1346;9684;99;TRUE
"32573";1824;1520;76;TRUE
"32574";1019;154;261;TRUE
"32575";1794;16714;36;FALSE
"32576";841;1046;34;TRUE
"32577";1527;5029;105;TRUE
"32578";249;2978;241;TRUE
"32579";1596;951;171;TRUE
"32580";1018;188;723;TRUE
"32581";2052;6150;29947;TRUE
"32582";2;90;1471;TRUE
"32583";1745;682;210;TRUE
"32584";820;10357;11;TRUE
"32585";451;526;396;TRUE
"32586";1377;2580;949;TRUE
"32587";1847;17045;5;TRUE
"32588";172;298;567;TRUE
"32589";1398;10583;396;TRUE
"32590";1646;423;389;FALSE
"32591";1224;2864;100;FALSE
"32592";541;4349;1298;TRUE
"32593";1639;3763;562;TRUE
"32594";680;9234;732;TRUE
"32595";946;7834;126;TRUE
"32596";742;1485;134;TRUE
"32597";466;526;207;TRUE
"32598";1983;1990;55;FALSE
"32599";981;2425;283;FALSE
"32600";368;1833;278;TRUE
"32601";705;1705;1441;TRUE
"32602";713;292;724;TRUE
"32603";1678;6132;102;TRUE
"32604";1261;237;318;FALSE
"32605";1478;14788;390;TRUE
"32606";805;1412;109;TRUE
"32607";987;1486;1239;TRUE
"32608";1383;733;263;TRUE
"32609";1777;13209;1589;TRUE
"32610";284;5210;7;FALSE
"32611";561;8086;1391;TRUE
"32612";1327;253;18;FALSE
"32613";329;5000;536;TRUE
"32614";142;599;93;TRUE
"32615";590;475;37;FALSE
"32616";349;5067;3947;TRUE
"32617";337;1358;57;TRUE
"32618";795;285;236;TRUE
"32619";1848;17071;315;TRUE
"32620";282;917;1933;TRUE
"32621";446;1709;1095;FALSE
"32622";2086;2600;109;TRUE
"32623";1711;429;1371;TRUE
"32624";1577;299;282;TRUE
"32625";819;326;130;FALSE
"32626";1977;103;303;TRUE
"32627";1572;285;1611;TRUE
"32628";2087;1379;254;TRUE
"32629";395;6488;199;TRUE
"32630";645;8860;41;TRUE
"32631";666;159;498;TRUE
"32632";248;532;87;TRUE
"32633";1944;2379;4187;TRUE
"32634";419;308;71;FALSE
"32635";2090;707;775;TRUE
"32636";2034;439;1085;TRUE
"32637";1198;2094;401;TRUE
"32638";664;9122;544;TRUE
"32639";395;6495;83;TRUE
"32640";506;7514;216;FALSE
"32641";1131;498;51;TRUE
"32642";1686;302;371;TRUE
"32643";1635;72;168;TRUE
"32644";1170;403;580;TRUE
"32645";354;5993;19;TRUE
"32646";1764;444;300;FALSE
"32647";462;618;431;TRUE
"32648";1831;1048;365;TRUE
"32649";202;4156;329;TRUE
"32650";496;1116;127;TRUE
"32651";1476;528;1016;TRUE
"32652";968;1242;451;FALSE
"32653";395;1547;461;TRUE
"32654";1473;14734;232;TRUE
"32655";546;953;862;TRUE
"32656";1378;3279;161;FALSE
"32657";1770;1398;143;TRUE
"32658";1520;1090;115;TRUE
"32659";1973;534;1164;TRUE
"32660";1633;903;100;TRUE
"32661";1570;898;621;TRUE
"32662";296;5404;3;FALSE
"32663";1330;13915;727;TRUE
"32664";1736;464;341;TRUE
"32665";2044;2408;31;TRUE
"32666";1518;2629;1143;TRUE
"32667";1984;377;1005;TRUE
"32668";964;816;286;TRUE
"32669";782;2702;518;TRUE
"32670";1820;288;922;TRUE
"32671";1174;1369;557;TRUE
"32672";1294;4291;32;TRUE
"32673";998;11698;115;TRUE
"32674";1555;328;428;TRUE
"32675";110;1906;796;TRUE
"32676";1743;1557;1862;TRUE
"32677";253;55;1363;TRUE
"32678";1309;614;1033;FALSE
"32679";480;1891;254;FALSE
"32680";168;154;234;TRUE
"32681";1184;1475;114;TRUE
"32682";898;6721;400;TRUE
"32683";1078;1415;51;FALSE
"32684";1677;2608;1683;FALSE
"32685";1568;542;342;FALSE
"32686";1596;227;2034;TRUE
"32687";1805;418;154;TRUE
"32688";1768;306;292;TRUE
"32689";1873;326;84;FALSE
"32690";198;808;485;FALSE
"32691";912;735;1412;TRUE
"32692";1697;16108;188;TRUE
"32693";1086;694;27058;TRUE
"32694";2091;18650;19;TRUE
"32695";1964;2139;93;TRUE
"32696";575;1042;99;TRUE
"32697";870;10713;161;TRUE
"32698";1862;8910;166;TRUE
"32699";540;7876;3815;TRUE
"32700";1184;300;755;FALSE
"32701";1216;324;1717;TRUE
"32702";1863;1453;734;FALSE
"32703";1583;1381;250;TRUE
"32704";607;8530;83;TRUE
"32705";9;395;319;TRUE
"32706";1975;17966;419;TRUE
"32707";888;1009;856;TRUE
"32708";841;1425;35;TRUE
"32709";230;1934;417;FALSE
"32710";935;1295;80;TRUE
"32711";417;915;212;TRUE
"32712";927;11121;443;TRUE
"32713";1712;1131;4734;TRUE
"32714";1777;1486;336;TRUE
"32715";1419;389;328;FALSE
"32716";1221;6294;47;TRUE
"32717";971;2080;44;TRUE
"32718";312;5568;401;TRUE
"32719";241;982;1606;TRUE
"32720";1219;172;449;TRUE
"32721";502;157;300;TRUE
"32722";2052;159;2729;TRUE
"32723";3;141;70;TRUE
"32724";2087;701;499;FALSE
"32725";15;614;351;FALSE
"32726";1070;3747;108;TRUE
"32727";223;4488;2258;FALSE
"32728";1061;8126;249;TRUE
"32729";363;982;690;TRUE
"32730";1536;917;10011;TRUE
"32731";1691;4027;394;FALSE
"32732";439;1839;1140;FALSE
"32733";1914;2629;551;TRUE
"32734";1486;1239;18;TRUE
"32735";1204;5353;215;FALSE
"32736";1019;289;233;TRUE
"32737";311;5545;436;FALSE
"32738";1538;2836;19;FALSE
"32739";997;1950;344;TRUE
"32740";1948;471;203;TRUE
"32741";1685;1062;34;TRUE
"32742";585;8830;407;TRUE
"32743";1798;418;32;TRUE
"32744";502;5533;610;TRUE
"32745";1696;1411;26;FALSE
"32746";1244;13423;254;TRUE
"32747";2056;7099;17;TRUE
"32748";519;1358;1534;TRUE
"32749";914;6870;792;TRUE
"32750";1446;229;157;TRUE
"32751";1599;15506;172;TRUE
"32752";208;4281;49;TRUE
"32753";547;614;89;FALSE
"32754";1861;2531;202;FALSE
"32755";1841;7457;195;TRUE
"32756";1063;217;147;TRUE
"32757";1929;1001;1098;TRUE
"32758";769;1512;1795;FALSE
"32759";394;6482;67;TRUE
"32760";363;6125;1053;TRUE
"32761";1705;421;884;TRUE
"32762";1352;14062;63;TRUE
"32763";750;154;192;TRUE
"32764";2011;1873;47;TRUE
"32765";1435;525;91;TRUE
"32766";1292;1597;33;FALSE
"32767";706;2970;31;TRUE
"32768";11;476;337;TRUE
"32769";317;234;1456;TRUE
"32770";303;1873;167;TRUE
"32771";1885;103;172;TRUE
"32772";1353;1852;222;TRUE
"32773";1752;8390;4463;TRUE
"32774";1488;918;71;TRUE
"32775";5;231;134;TRUE
"32776";1622;11631;121;FALSE
"32777";1674;903;78;TRUE
"32778";1639;2440;516;TRUE
"32779";607;8516;1300;TRUE
"32780";1099;715;29;TRUE
"32781";2067;10650;348;TRUE
"32782";1230;13325;7;TRUE
"32783";694;1067;1413;TRUE
"32784";1779;1344;141;TRUE
"32785";1071;288;2355;TRUE
"32786";1815;192;471;TRUE
"32787";1806;1098;338;TRUE
"32788";926;11116;154;TRUE
"32789";359;6074;243;TRUE
"32790";1196;13059;201;TRUE
"32791";1232;3280;397;FALSE
"32792";103;228;23;FALSE
"32793";1718;1427;190;TRUE
"32794";1589;920;196;TRUE
"32795";643;89;289;TRUE
"32796";1547;4115;206;TRUE
"32797";2029;862;155;TRUE
"32798";388;955;2679;FALSE
"32799";660;7136;249;TRUE
"32800";1781;16648;121;TRUE
"32801";1804;708;201;TRUE
"32802";2033;229;711;TRUE
"32803";444;3528;74;TRUE
"32804";96;2570;10;TRUE
"32805";1439;1666;3277;TRUE
"32806";1073;1833;350;TRUE
"32807";928;11129;25;TRUE
"32808";1130;722;67;TRUE
"32809";1434;1936;281;TRUE
"32810";1332;1456;2708;TRUE
"32811";474;4024;130;FALSE
"32812";1194;13033;665;TRUE
"32813";1384;4258;372;TRUE
"32814";1439;1116;1041;TRUE
"32815";1753;543;197;TRUE
"32816";1671;10764;265;TRUE
"32817";958;11395;60;TRUE
"32818";2005;18171;396;TRUE
